# cjxl v0.12.0, generated 2026-02-18
corpus,image,width,height,distance,effort,size_bytes,ssimulacra2,butteraugli,enc_wall_s,enc_user_s,enc_sys_s
clic2025,100f1789,1024,1024,2.0,8,76967,66.43416135,2.4666328430,1.05,1.15,0.56
clic2025,100f1789,1024,1024,2.5,5,58260,59.16285302,3.5725536346,0.06,0.15,0.30
clic2025,100f1789,1024,1024,2.5,6,60187,59.91104179,3.2598900795,0.10,0.32,0.39
clic2025,100f1789,1024,1024,2.5,7,60352,60.06315535,3.2592422962,0.18,0.44,0.24
clic2025,100f1789,1024,1024,2.5,8,58015,59.12400552,3.0861852169,1.03,1.10,0.56
clic2025,100f1789,1024,1024,3.0,5,47048,52.91152093,4.3913626671,0.06,0.16,0.29
clic2025,100f1789,1024,1024,3.0,6,49045,53.84629776,4.3227710724,0.10,0.31,0.39
clic2025,100f1789,1024,1024,3.0,7,49206,54.06412906,4.3204507828,0.22,0.48,0.55
clic2025,100f1789,1024,1024,3.0,8,47359,52.84773991,3.5997538567,1.05,1.19,0.79
clic2025,100f1789,1024,1024,4.0,5,34336,39.14130478,4.9750933647,0.06,0.19,0.29
clic2025,100f1789,1024,1024,4.0,6,36340,44.35161328,4.5967845917,0.10,0.34,0.38
clic2025,100f1789,1024,1024,4.0,7,36563,44.41201964,4.5834164619,0.21,0.43,0.55
clic2025,100f1789,1024,1024,4.0,8,34293,42.24610548,4.6091966629,1.04,1.33,0.67
clic2025,100f1789,1024,1024,5.0,5,27149,30.70537730,5.6893539429,0.06,0.23,0.22
clic2025,100f1789,1024,1024,5.0,6,28442,35.74867056,4.8785839081,0.09,0.29,0.32
clic2025,100f1789,1024,1024,5.0,7,28568,35.84013166,5.7264771461,0.20,0.43,0.51
clic2025,100f1789,1024,1024,5.0,8,26196,32.69967674,5.1881990433,1.06,1.45,0.57
clic2025,11f2b039,1024,1024,0.25,5,506720,92.91099596,0.5503632426,0.08,0.20,0.31
clic2025,11f2b039,1024,1024,0.25,6,506818,92.89505231,0.5523480177,0.08,0.39,0.26
clic2025,11f2b039,1024,1024,0.25,7,507791,93.09567509,0.5481565595,0.17,0.37,0.26
clic2025,11f2b039,1024,1024,0.25,8,545025,93.43883404,0.4281488955,1.03,1.26,0.42
clic2025,11f2b039,1024,1024,0.5,5,337129,89.86007040,0.9211821556,0.07,0.20,0.26
clic2025,11f2b039,1024,1024,0.5,6,336525,89.80199626,0.9211853743,0.08,0.36,0.23
clic2025,11f2b039,1024,1024,0.5,7,337092,90.05644188,0.9207569361,0.16,0.38,0.22
clic2025,11f2b039,1024,1024,0.5,8,361649,90.78109921,0.7525637746,1.07,1.31,0.37
clic2025,11f2b039,1024,1024,1.0,5,202180,83.70282288,1.5571715832,0.07,0.23,0.27
clic2025,11f2b039,1024,1024,1.0,6,202899,83.68970142,1.5856376886,0.11,0.39,0.37
clic2025,11f2b039,1024,1024,1.0,7,202613,83.71533623,1.7385091782,0.20,0.35,0.40
clic2025,11f2b039,1024,1024,1.0,8,209439,84.85504877,1.4561249018,1.10,1.19,0.59
clic2025,11f2b039,1024,1024,1.5,5,138855,76.68981563,2.3835659027,0.07,0.16,0.35
clic2025,11f2b039,1024,1024,1.5,6,139944,76.77350613,2.4480931759,0.11,0.39,0.32
clic2025,11f2b039,1024,1024,1.5,7,139560,76.76077386,2.4459886551,0.19,0.41,0.30
clic2025,11f2b039,1024,1024,1.5,8,144883,78.50486924,2.0255279541,1.07,1.28,0.48
clic2025,11f2b039,1024,1024,2.0,5,103020,70.44379385,3.0402550697,0.07,0.16,0.30
clic2025,11f2b039,1024,1024,2.0,6,104484,70.76093150,3.0210828781,0.10,0.33,0.37
clic2025,11f2b039,1024,1024,2.0,7,104357,70.88058527,3.0027804375,0.18,0.42,0.30
clic2025,11f2b039,1024,1024,2.0,8,104650,71.66406852,2.7947065830,1.05,1.26,0.45
clic2025,11f2b039,1024,1024,2.5,5,80082,65.32020519,3.2993452549,0.07,0.18,0.26
clic2025,11f2b039,1024,1024,2.5,6,81725,65.64659255,3.4309132099,0.10,0.30,0.38
clic2025,11f2b039,1024,1024,2.5,7,81775,65.78219273,3.3880019188,0.18,0.38,0.33
clic2025,11f2b039,1024,1024,2.5,8,80023,65.60553747,3.2752361298,1.09,1.13,0.63
clic2025,11f2b039,1024,1024,3.0,5,65770,60.49076979,4.3225936890,0.07,0.12,0.34
clic2025,11f2b039,1024,1024,3.0,6,67803,61.20707154,4.2810616493,0.10,0.28,0.43
clic2025,11f2b039,1024,1024,3.0,7,67816,61.30550769,4.2936677933,0.20,0.48,0.41
clic2025,11f2b039,1024,1024,3.0,8,64549,60.45860421,3.8254289627,1.08,1.17,0.69
clic2025,11f2b039,1024,1024,4.0,5,48693,49.11535685,5.1585259438,0.07,0.21,0.28
clic2025,11f2b039,1024,1024,4.0,6,51054,53.29853688,5.0543341637,0.10,0.32,0.37
clic2025,11f2b039,1024,1024,4.0,7,51090,53.35011809,5.0331897736,0.20,0.43,0.47
clic2025,11f2b039,1024,1024,4.0,8,46955,51.15983560,4.8419575691,1.06,1.24,0.66
clic2025,11f2b039,1024,1024,5.0,5,38903,41.87227204,5.6416234970,0.06,0.20,0.28
clic2025,11f2b039,1024,1024,5.0,6,40350,47.02540167,5.6322202682,0.09,0.37,0.32
clic2025,11f2b039,1024,1024,5.0,7,40314,46.98986259,5.6325750351,0.19,0.42,0.40
clic2025,11f2b039,1024,1024,5.0,8,36765,43.70816853,5.2633590698,1.05,1.27,0.61
clic2025,14ab4af2,1024,1024,0.25,5,511110,93.35409987,0.4896789789,0.07,0.20,0.29
clic2025,14ab4af2,1024,1024,0.25,6,511196,93.32654511,0.4896789789,0.08,0.29,0.35
clic2025,14ab4af2,1024,1024,0.25,7,513290,93.50255920,0.4896953106,0.08,0.39,0.28
clic2025,14ab4af2,1024,1024,0.25,8,525734,93.58601446,0.3869949281,1.00,1.16,0.64
clic2025,14ab4af2,1024,1024,0.5,5,342993,90.39435555,0.9767816067,0.07,0.21,0.28
clic2025,14ab4af2,1024,1024,0.5,6,342617,90.44237330,0.9752016068,0.07,0.38,0.22
clic2025,14ab4af2,1024,1024,0.5,7,343737,90.40203337,0.9567103386,0.08,0.33,0.33
clic2025,14ab4af2,1024,1024,0.5,8,351632,90.57341366,0.7064865232,0.97,1.00,0.78
clic2025,14ab4af2,1024,1024,1.0,5,210582,84.35647308,1.5057988167,0.07,0.27,0.21
clic2025,14ab4af2,1024,1024,1.0,6,211725,84.40173927,1.5307945013,0.11,0.46,0.33
clic2025,14ab4af2,1024,1024,1.0,7,211660,84.39556483,1.5314297676,0.11,0.41,0.39
clic2025,14ab4af2,1024,1024,1.0,8,204563,83.96664147,1.4345399141,1.00,1.17,0.67
clic2025,14ab4af2,1024,1024,1.5,5,150334,79.18404321,2.0970530510,0.07,0.13,0.37
clic2025,14ab4af2,1024,1024,1.5,6,152048,79.23754193,1.9821655750,0.10,0.36,0.35
clic2025,14ab4af2,1024,1024,1.5,7,152125,79.45684676,1.9823675156,0.11,0.34,0.44
clic2025,14ab4af2,1024,1024,1.5,8,144799,78.42168544,1.9598592520,0.99,1.14,0.65
clic2025,14ab4af2,1024,1024,2.0,5,117575,74.18480687,3.2338857651,0.07,0.21,0.31
clic2025,14ab4af2,1024,1024,2.0,6,119506,74.45397890,3.2368533611,0.10,0.45,0.26
clic2025,14ab4af2,1024,1024,2.0,7,119620,74.49573372,2.9406504631,0.10,0.33,0.42
clic2025,14ab4af2,1024,1024,2.0,8,112839,73.14201971,2.6046371460,1.00,1.11,0.65
clic2025,14ab4af2,1024,1024,2.5,5,95850,69.43708384,3.5957572460,0.06,0.15,0.33
clic2025,14ab4af2,1024,1024,2.5,6,98196,69.82567099,3.6941208839,0.10,0.39,0.32
clic2025,14ab4af2,1024,1024,2.5,7,98245,69.66468034,3.6957519054,0.10,0.39,0.36
clic2025,14ab4af2,1024,1024,2.5,8,91716,68.13061927,3.4745409489,1.01,1.16,0.65
clic2025,14ab4af2,1024,1024,3.0,5,81009,65.04882204,3.8287777901,0.06,0.26,0.21
clic2025,14ab4af2,1024,1024,3.0,6,83660,65.61698867,3.9364252090,0.10,0.33,0.36
clic2025,14ab4af2,1024,1024,3.0,7,84477,65.73344938,3.9445388317,0.12,0.37,0.45
clic2025,14ab4af2,1024,1024,3.0,8,81770,64.26095641,3.7223691940,1.01,1.27,0.59
clic2025,14ab4af2,1024,1024,4.0,5,61694,53.32086816,5.0398130417,0.06,0.15,0.34
clic2025,14ab4af2,1024,1024,4.0,6,64875,57.03334965,4.5168628693,0.10,0.30,0.40
clic2025,14ab4af2,1024,1024,4.0,7,65603,57.12758601,4.5208044052,0.13,0.37,0.52
clic2025,14ab4af2,1024,1024,4.0,8,62631,55.48324896,4.4937067032,1.04,1.30,0.61
clic2025,14ab4af2,1024,1024,5.0,5,50489,45.43892246,5.2585887909,0.06,0.20,0.28
clic2025,14ab4af2,1024,1024,5.0,6,52312,49.86507644,5.0247993469,0.09,0.32,0.34
clic2025,14ab4af2,1024,1024,5.0,7,53109,50.24872400,5.2607197762,0.12,0.32,0.45
clic2025,14ab4af2,1024,1024,5.0,8,49552,47.43537396,5.4002003670,1.03,1.11,0.74
clic2025,1b4ad095,1024,1024,0.25,5,429829,92.90080144,0.4658231735,0.07,0.22,0.28
clic2025,1b4ad095,1024,1024,0.25,6,429419,92.86117833,0.4649219215,0.08,0.40,0.20
clic2025,1b4ad095,1024,1024,0.25,7,431941,92.97422669,0.4666080177,0.17,0.43,0.31
clic2025,1b4ad095,1024,1024,0.25,8,446472,93.06832667,0.3590257466,1.03,1.05,0.73
clic2025,1b4ad095,1024,1024,0.5,5,281080,90.50381118,0.8434979320,0.06,0.30,0.14
clic2025,1b4ad095,1024,1024,0.5,6,280957,90.56721892,0.8471578956,0.07,0.35,0.22
clic2025,1b4ad095,1024,1024,0.5,7,281668,90.40952103,0.8432299495,0.16,0.43,0.28
clic2025,1b4ad095,1024,1024,0.5,8,285501,90.77455190,0.8047059774,1.02,1.15,0.62
clic2025,1b4ad095,1024,1024,1.0,5,173560,85.55902722,1.4414809942,0.07,0.17,0.37
clic2025,1b4ad095,1024,1024,1.0,6,175278,85.54432962,1.4314098358,0.10,0.30,0.42
clic2025,1b4ad095,1024,1024,1.0,7,175409,85.54287222,1.4332295656,0.18,0.43,0.42
clic2025,1b4ad095,1024,1024,1.0,8,173144,85.63096217,1.3639537096,1.06,1.10,0.76
clic2025,1b4ad095,1024,1024,1.5,5,127343,80.56880841,2.0993182659,0.07,0.18,0.31
clic2025,1b4ad095,1024,1024,1.5,6,129424,80.52328266,1.8163286448,0.10,0.31,0.40
clic2025,1b4ad095,1024,1024,1.5,7,129093,80.53629019,1.8137869835,0.18,0.37,0.43
clic2025,1b4ad095,1024,1024,1.5,8,127470,80.53894110,1.7427120209,1.03,1.01,0.80
clic2025,1b4ad095,1024,1024,2.0,5,98326,75.54754970,2.4972572327,0.07,0.17,0.30
clic2025,1b4ad095,1024,1024,2.0,6,100847,75.86713037,2.5830507278,0.10,0.36,0.32
clic2025,1b4ad095,1024,1024,2.0,7,100642,75.89231049,2.5760071278,0.19,0.36,0.47
clic2025,1b4ad095,1024,1024,2.0,8,98651,75.68255974,2.3352537155,1.03,1.20,0.60
clic2025,1b4ad095,1024,1024,2.5,5,77507,70.40440855,3.1670224667,0.06,0.15,0.34
clic2025,1b4ad095,1024,1024,2.5,6,80211,70.88093352,3.2272195816,0.10,0.34,0.37
clic2025,1b4ad095,1024,1024,2.5,7,80062,70.88313977,3.2232809067,0.19,0.46,0.33
clic2025,1b4ad095,1024,1024,2.5,8,77950,70.46391051,3.3144588470,1.01,1.07,0.66
clic2025,1b4ad095,1024,1024,3.0,5,64291,65.73757058,3.5714848042,0.06,0.21,0.27
clic2025,1b4ad095,1024,1024,3.0,6,66674,66.47587916,3.5001087189,0.10,0.29,0.39
clic2025,1b4ad095,1024,1024,3.0,7,66956,66.62748092,3.5404493809,0.20,0.40,0.48
clic2025,1b4ad095,1024,1024,3.0,8,65593,65.99251216,3.3175168037,1.04,1.28,0.58
clic2025,1b4ad095,1024,1024,4.0,5,48643,53.63814002,4.2070708275,0.06,0.20,0.27
clic2025,1b4ad095,1024,1024,4.0,6,51473,58.34020841,4.1082067490,0.10,0.41,0.29
clic2025,1b4ad095,1024,1024,4.0,7,51546,58.49111229,4.1222534180,0.20,0.47,0.41
clic2025,1b4ad095,1024,1024,4.0,8,49984,57.44894833,4.2713999748,1.04,1.21,0.68
clic2025,1b4ad095,1024,1024,5.0,5,39954,45.50428462,4.8477754593,0.06,0.16,0.30
clic2025,1b4ad095,1024,1024,5.0,6,41628,51.52751307,4.6638264656,0.09,0.34,0.32
clic2025,1b4ad095,1024,1024,5.0,7,41804,51.56888918,4.6607413292,0.18,0.32,0.48
clic2025,1b4ad095,1024,1024,5.0,8,39381,49.22687007,4.6894769669,1.03,1.16,0.70
clic2025,1cba10ad,1024,1024,0.25,5,451035,93.17711712,0.4925711751,0.07,0.17,0.35
clic2025,1cba10ad,1024,1024,0.25,6,450844,93.13860407,0.4927962720,0.08,0.41,0.23
clic2025,1cba10ad,1024,1024,0.25,7,452203,93.11456962,0.5650562644,0.16,0.51,0.13
clic2025,1cba10ad,1024,1024,0.25,8,510503,93.50352666,0.4582909644,1.04,1.20,0.52
clic2025,1cba10ad,1024,1024,0.5,5,271983,90.32793957,0.9682839513,0.07,0.18,0.31
clic2025,1cba10ad,1024,1024,0.5,6,272070,90.35582678,0.9694937468,0.07,0.40,0.19
clic2025,1cba10ad,1024,1024,0.5,7,272535,90.36712049,0.9746538997,0.16,0.39,0.27
clic2025,1cba10ad,1024,1024,0.5,8,303807,90.76682237,0.7598287463,1.06,1.15,0.57
clic2025,1cba10ad,1024,1024,1.0,5,129433,84.00537379,1.5848011971,0.07,0.14,0.37
clic2025,1cba10ad,1024,1024,1.0,6,131154,84.05526267,1.5805242062,0.10,0.33,0.41
clic2025,1cba10ad,1024,1024,1.0,7,131457,84.11779790,1.5877137184,0.19,0.34,0.43
clic2025,1cba10ad,1024,1024,1.0,8,137207,84.26764686,1.5070986748,1.05,1.05,0.75
clic2025,1cba10ad,1024,1024,1.5,5,82447,78.32771820,2.3130941391,0.07,0.19,0.31
clic2025,1cba10ad,1024,1024,1.5,6,84472,78.71791925,2.2304978371,0.10,0.34,0.36
clic2025,1cba10ad,1024,1024,1.5,7,84424,78.93969007,2.2325601578,0.19,0.51,0.28
clic2025,1cba10ad,1024,1024,1.5,8,83975,79.44331250,1.8221453428,1.06,1.03,0.74
clic2025,1cba10ad,1024,1024,2.0,5,61356,73.73440942,2.4885814190,0.06,0.19,0.28
clic2025,1cba10ad,1024,1024,2.0,6,63491,74.28702105,2.4769587517,0.10,0.31,0.40
clic2025,1cba10ad,1024,1024,2.0,7,63607,74.32459559,2.4769799709,0.19,0.38,0.41
clic2025,1cba10ad,1024,1024,2.0,8,61885,74.42903357,2.4539809227,1.11,1.29,0.48
clic2025,1cba10ad,1024,1024,2.5,5,48471,69.43988944,3.0446946621,0.06,0.13,0.33
clic2025,1cba10ad,1024,1024,2.5,6,50753,70.15520138,2.9681823254,0.10,0.26,0.41
clic2025,1cba10ad,1024,1024,2.5,7,50737,70.32147647,2.9679303169,0.17,0.49,0.24
clic2025,1cba10ad,1024,1024,2.5,8,47546,69.34458184,3.0584571362,0.96,1.07,0.57
clic2025,1cba10ad,1024,1024,3.0,5,40607,66.07307282,3.4257702827,0.06,0.25,0.21
clic2025,1cba10ad,1024,1024,3.0,6,42628,66.71952440,3.3416800499,0.09,0.35,0.31
clic2025,1cba10ad,1024,1024,3.0,7,42680,66.83711660,3.3629312515,0.19,0.48,0.49
clic2025,1cba10ad,1024,1024,3.0,8,39324,65.15481849,3.2657492161,0.99,0.99,0.87
clic2025,1cba10ad,1024,1024,4.0,5,30434,57.73422264,4.3149557114,0.06,0.18,0.29
clic2025,1cba10ad,1024,1024,4.0,6,32730,60.49563918,3.8808023930,0.10,0.29,0.40
clic2025,1cba10ad,1024,1024,4.0,7,32793,60.39042781,3.9064919949,0.20,0.59,0.42
clic2025,1cba10ad,1024,1024,4.0,8,30695,57.97237379,3.9139523506,1.01,1.10,0.83
clic2025,1cba10ad,1024,1024,5.0,5,24820,51.57561625,4.9388699532,0.06,0.16,0.29
clic2025,1cba10ad,1024,1024,5.0,6,26380,54.42711388,5.1063513756,0.08,0.26,0.33
clic2025,1cba10ad,1024,1024,5.0,7,26537,54.58974249,4.2838683128,0.19,0.36,0.56
clic2025,1cba10ad,1024,1024,5.0,8,24645,51.38005789,4.5285615921,1.01,1.04,0.89
clic2025,1e2f9d41,1024,1024,0.25,5,923501,90.99157134,0.5814747810,0.07,0.22,0.28
clic2025,1e2f9d41,1024,1024,0.25,6,923501,90.99157134,0.5814747810,0.08,0.30,0.38
clic2025,1e2f9d41,1024,1024,0.25,7,906194,92.20530567,0.5651062131,0.08,0.43,0.26
clic2025,1e2f9d41,1024,1024,0.25,8,946040,92.61468634,0.4065588415,0.92,1.13,0.60
clic2025,1e2f9d41,1024,1024,0.5,5,657444,86.49062255,0.9683417678,0.07,0.25,0.26
clic2025,1e2f9d41,1024,1024,0.5,6,657492,86.48846223,0.9683417678,0.08,0.32,0.34
clic2025,1e2f9d41,1024,1024,0.5,7,649169,87.94413380,0.9400212765,0.08,0.29,0.40
clic2025,1e2f9d41,1024,1024,0.5,8,670750,88.39543312,0.7297751307,0.95,1.07,0.69
clic2025,1e2f9d41,1024,1024,1.0,5,486606,78.88483609,1.2355852127,0.07,0.20,0.33
clic2025,1e2f9d41,1024,1024,1.0,6,487324,78.91659597,1.2480984926,0.11,0.46,0.35
clic2025,1e2f9d41,1024,1024,1.0,7,485501,80.12767658,1.2463662624,0.11,0.49,0.31
clic2025,1e2f9d41,1024,1024,1.0,8,449334,77.98852999,1.2485384941,0.95,1.28,0.59
clic2025,1e2f9d41,1024,1024,1.5,5,380437,72.13961201,1.8806995153,0.07,0.22,0.27
clic2025,1e2f9d41,1024,1024,1.5,6,382103,72.16278729,1.8636291027,0.11,0.40,0.42
clic2025,1e2f9d41,1024,1024,1.5,7,381308,72.93748765,1.7008451223,0.11,0.43,0.34
clic2025,1e2f9d41,1024,1024,1.5,8,344558,69.60402992,1.9705909491,0.98,1.29,0.59
clic2025,1e2f9d41,1024,1024,2.0,5,311939,66.02200508,2.2084093094,0.07,0.17,0.31
clic2025,1e2f9d41,1024,1024,2.0,6,313213,65.94880557,2.1980001926,0.10,0.48,0.28
clic2025,1e2f9d41,1024,1024,2.0,7,313127,66.35370665,2.1938433647,0.10,0.45,0.35
clic2025,1e2f9d41,1024,1024,2.0,8,278678,62.81708776,2.4716050625,0.99,1.24,0.60
clic2025,1e2f9d41,1024,1024,2.5,5,261516,60.31966294,2.8157021999,0.07,0.29,0.18
clic2025,1e2f9d41,1024,1024,2.5,6,262569,60.37734771,2.8635029793,0.10,0.40,0.33
clic2025,1e2f9d41,1024,1024,2.5,7,263187,60.49533033,2.8561804295,0.10,0.40,0.34
clic2025,1e2f9d41,1024,1024,2.5,8,233160,56.96046367,2.9486570358,0.97,1.16,0.68
clic2025,1e2f9d41,1024,1024,3.0,5,216918,55.15114078,3.5009355545,0.07,0.20,0.27
clic2025,1e2f9d41,1024,1024,3.0,6,218375,55.14498562,3.2853968143,0.10,0.40,0.36
clic2025,1e2f9d41,1024,1024,3.0,7,217996,54.88444782,3.2983887196,0.12,0.43,0.39
clic2025,1e2f9d41,1024,1024,3.0,8,195112,52.02357321,3.4525260925,0.98,1.25,0.59
clic2025,1e2f9d41,1024,1024,4.0,5,149441,45.63535995,4.1050705910,0.06,0.20,0.26
clic2025,1e2f9d41,1024,1024,4.0,6,151894,46.03672556,3.9277086258,0.10,0.42,0.29
clic2025,1e2f9d41,1024,1024,4.0,7,151378,46.04462648,3.9835352898,0.12,0.44,0.37
clic2025,1e2f9d41,1024,1024,4.0,8,139528,43.82701560,4.6680574417,0.99,1.16,0.72
clic2025,1e2f9d41,1024,1024,5.0,5,123333,40.23992810,5.0649795532,0.06,0.20,0.28
clic2025,1e2f9d41,1024,1024,5.0,6,124930,41.77457105,4.5148086548,0.09,0.37,0.30
clic2025,1e2f9d41,1024,1024,5.0,7,124809,41.55919615,4.4790129662,0.11,0.35,0.41
clic2025,1e2f9d41,1024,1024,5.0,8,115533,39.60383010,4.9608211517,0.99,1.17,0.65
clic2025,22ea12c9,1024,1024,0.25,5,355568,92.02698075,0.5143247247,0.08,0.28,0.22
clic2025,22ea12c9,1024,1024,0.25,6,353646,91.98380955,0.5143228769,0.08,0.34,0.31
clic2025,22ea12c9,1024,1024,0.25,7,353574,91.95849985,0.5180031657,0.16,0.35,0.38
clic2025,22ea12c9,1024,1024,0.25,8,382644,92.07989416,0.3723925650,0.98,1.14,0.51
clic2025,22ea12c9,1024,1024,0.5,5,213418,90.54232232,0.8049337268,0.07,0.22,0.26
clic2025,22ea12c9,1024,1024,0.5,6,211557,90.42776351,0.7772043943,0.07,0.28,0.30
clic2025,22ea12c9,1024,1024,0.5,7,211455,90.46353664,0.8187163472,0.15,0.35,0.35
clic2025,22ea12c9,1024,1024,0.5,8,212125,90.54822914,0.6865192652,0.96,0.99,0.62
clic2025,22ea12c9,1024,1024,1.0,5,116621,87.43451105,1.3304959536,0.07,0.15,0.29
clic2025,22ea12c9,1024,1024,1.0,6,117126,87.20055749,1.2927284241,0.10,0.36,0.33
clic2025,22ea12c9,1024,1024,1.0,7,117143,87.39189307,1.2556537390,0.19,0.33,0.48
clic2025,22ea12c9,1024,1024,1.0,8,112323,87.32390999,1.2459721565,0.98,1.07,0.64
clic2025,22ea12c9,1024,1024,1.5,5,84359,84.25294123,1.8920174837,0.06,0.22,0.20
clic2025,22ea12c9,1024,1024,1.5,6,84891,84.31054841,1.9317712784,0.10,0.35,0.34
clic2025,22ea12c9,1024,1024,1.5,7,85009,84.35271200,1.9376083612,0.17,0.44,0.33
clic2025,22ea12c9,1024,1024,1.5,8,80911,84.24592396,1.7457029819,1.00,1.29,0.44
clic2025,22ea12c9,1024,1024,2.0,5,66894,81.30544418,2.3269362450,0.06,0.19,0.27
clic2025,22ea12c9,1024,1024,2.0,6,68127,81.36400703,2.1707139015,0.10,0.33,0.36
clic2025,22ea12c9,1024,1024,2.0,7,68218,81.58169623,2.1707129478,0.19,0.43,0.40
clic2025,22ea12c9,1024,1024,2.0,8,63657,80.88157115,2.4074344635,0.98,1.15,0.58
clic2025,22ea12c9,1024,1024,2.5,5,55291,78.38879964,2.6996076107,0.06,0.14,0.31
clic2025,22ea12c9,1024,1024,2.5,6,56918,78.64868675,2.6957144737,0.10,0.22,0.47
clic2025,22ea12c9,1024,1024,2.5,7,57003,78.67412740,2.6292588711,0.18,0.38,0.46
clic2025,22ea12c9,1024,1024,2.5,8,53001,77.67782357,2.6935493946,1.01,1.05,0.70
clic2025,22ea12c9,1024,1024,3.0,5,48660,76.09472894,3.5331537724,0.06,0.16,0.34
clic2025,22ea12c9,1024,1024,3.0,6,50254,76.48330000,3.1780667305,0.10,0.38,0.33
clic2025,22ea12c9,1024,1024,3.0,7,50459,76.42737784,3.1780672073,0.19,0.40,0.46
clic2025,22ea12c9,1024,1024,3.0,8,47313,75.45320160,3.1422107220,1.02,1.21,0.59
clic2025,22ea12c9,1024,1024,4.0,5,38158,71.00807373,3.7380175591,0.06,0.17,0.30
clic2025,22ea12c9,1024,1024,4.0,6,40695,71.96390367,3.7701859474,0.10,0.41,0.29
clic2025,22ea12c9,1024,1024,4.0,7,40893,71.89573357,3.7678198814,0.19,0.35,0.50
clic2025,22ea12c9,1024,1024,4.0,8,37643,70.43132185,4.0602979660,1.01,1.16,0.70
clic2025,22ea12c9,1024,1024,5.0,5,32045,66.62746827,4.7438302040,0.06,0.15,0.30
clic2025,22ea12c9,1024,1024,5.0,6,33553,67.53497272,4.6794853210,0.09,0.27,0.38
clic2025,22ea12c9,1024,1024,5.0,7,33781,67.66867859,4.6796140671,0.19,0.43,0.41
clic2025,22ea12c9,1024,1024,5.0,8,30766,65.56447708,4.9610204697,0.99,1.23,0.58
clic2025,2397c73f,1024,1024,0.25,5,542210,92.19897203,0.6580750942,0.08,0.15,0.35
clic2025,2397c73f,1024,1024,0.25,6,540177,92.15308283,0.6580178142,0.08,0.29,0.29
clic2025,2397c73f,1024,1024,0.25,7,543328,92.22256887,0.6582015753,0.16,0.38,0.29
clic2025,2397c73f,1024,1024,0.25,8,552202,92.44769347,0.4296152592,1.01,1.06,0.64
clic2025,2397c73f,1024,1024,0.5,5,374742,90.33953149,1.0390344858,0.07,0.22,0.28
clic2025,2397c73f,1024,1024,0.5,6,372034,90.31034029,1.0331091881,0.07,0.34,0.23
clic2025,2397c73f,1024,1024,0.5,7,373089,90.42135067,0.9720468521,0.15,0.35,0.32
clic2025,2397c73f,1024,1024,0.5,8,375981,90.48276067,0.7168262601,0.97,1.11,0.51
clic2025,2397c73f,1024,1024,1.0,5,245767,86.82064360,1.3960449696,0.07,0.32,0.19
clic2025,2397c73f,1024,1024,1.0,6,243866,86.71380419,1.3454916477,0.11,0.47,0.29
clic2025,2397c73f,1024,1024,1.0,7,244060,86.70901821,1.3510460854,0.16,0.41,0.36
clic2025,2397c73f,1024,1024,1.0,8,239593,86.57379972,1.3194864988,0.99,1.09,0.66
clic2025,2397c73f,1024,1024,1.5,5,190899,83.14634823,1.9987056255,0.07,0.19,0.31
clic2025,2397c73f,1024,1024,1.5,6,189215,82.98499885,1.9537483454,0.10,0.37,0.33
clic2025,2397c73f,1024,1024,1.5,7,189196,82.87986249,1.9537479877,0.17,0.41,0.37
clic2025,2397c73f,1024,1024,1.5,8,181096,82.55943939,1.8001707792,0.96,1.25,0.46
clic2025,2397c73f,1024,1024,2.0,5,154890,79.52834337,2.3794333935,0.07,0.18,0.31
clic2025,2397c73f,1024,1024,2.0,6,153943,79.26060841,2.2968525887,0.10,0.27,0.42
clic2025,2397c73f,1024,1024,2.0,7,153874,79.26020611,2.3305950165,0.17,0.43,0.35
clic2025,2397c73f,1024,1024,2.0,8,145983,78.47452797,2.3646421432,0.96,1.16,0.54
clic2025,2397c73f,1024,1024,2.5,5,130344,75.83064374,2.8386883736,0.07,0.31,0.19
clic2025,2397c73f,1024,1024,2.5,6,129487,75.60464797,2.9757859707,0.10,0.36,0.36
clic2025,2397c73f,1024,1024,2.5,7,129745,75.54830416,2.9757542610,0.17,0.47,0.29
clic2025,2397c73f,1024,1024,2.5,8,122060,74.46426221,3.0556855202,0.97,1.06,0.65
clic2025,2397c73f,1024,1024,3.0,5,113073,72.20559101,3.5143589973,0.07,0.30,0.17
clic2025,2397c73f,1024,1024,3.0,6,113544,72.14550858,3.2719898224,0.10,0.31,0.39
clic2025,2397c73f,1024,1024,3.0,7,113771,72.16628394,3.3447213173,0.20,0.53,0.49
clic2025,2397c73f,1024,1024,3.0,8,106520,70.84739027,3.2488083839,1.02,1.24,0.60
clic2025,2397c73f,1024,1024,4.0,5,85637,63.94768418,4.3050737381,0.07,0.21,0.26
clic2025,2397c73f,1024,1024,4.0,6,88602,65.59136451,4.2969717979,0.09,0.36,0.35
clic2025,2397c73f,1024,1024,4.0,7,88857,65.73141738,4.3086485863,0.20,0.45,0.52
clic2025,2397c73f,1024,1024,4.0,8,81639,63.82328263,4.3963851929,1.03,1.28,0.61
clic2025,2397c73f,1024,1024,5.0,5,70226,57.58319082,5.0489630699,0.06,0.20,0.24
clic2025,2397c73f,1024,1024,5.0,6,71604,59.93926861,5.3785257339,0.09,0.33,0.34
clic2025,2397c73f,1024,1024,5.0,7,71905,59.90638582,5.3785257339,0.19,0.44,0.53
clic2025,2397c73f,1024,1024,5.0,8,65617,57.21116237,5.9645085335,0.99,1.10,0.75
